,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID
16913,2019-01-07,MIL,UTA
16916,2019-01-07,POR,NY
16909,2019-01-08,LAC,CHA
16908,2019-01-08,GS,NY
16907,2019-01-08,PHO,SAC
16906,2019-01-08,OKC,MIN
16905,2019-01-08,TOR,ATL
16904,2019-01-08,MIA,DEN
16903,2019-01-08,PHI,WAS
16902,2019-01-08,CLE,IND
16894,2019-01-09,BKN,ATL
16892,2019-01-09,BOS,IND
16893,2019-01-09,WAS,PHI
16895,2019-01-09,HOU,MIL
16897,2019-01-09,NO,CLE
16898,2019-01-09,DAL,PHO
16899,2019-01-09,UTA,ORL
16900,2019-01-09,POR,CHI
16901,2019-01-09,LAL,DET
16896,2019-01-09,MEM,SA
16891,2019-01-10,SAC,DET
16890,2019-01-10,SA,OKC
16889,2019-01-10,DEN,LAC
16888,2019-01-10,MIA,BOS
16879,2019-01-11,PHI,ATL
16880,2019-01-11,WAS,MIL
16881,2019-01-11,NY,IND
16885,2019-01-11,UTA,LAL
16883,2019-01-11,HOU,CLE
16884,2019-01-11,MIN,DAL
16886,2019-01-11,POR,CHA
16887,2019-01-11,GS,CHI
16882,2019-01-11,TOR,BKN
16871,2019-01-12,LAC,DET
16872,2019-01-12,MIA,MEM
16873,2019-01-12,ORL,BOS
16875,2019-01-12,OKC,SA
16876,2019-01-12,PHO,DEN
16877,2019-01-12,SAC,CHA
16878,2019-01-12,UTA,CHI
16874,2019-01-12,MIN,NO
16865,2019-01-13,WAS,TOR
16866,2019-01-13,ATL,MIL
16864,2019-01-13,NY,PHI
16868,2019-01-13,DAL,GS
16869,2019-01-13,DEN,POR
16870,2019-01-13,LAL,CLE
16867,2019-01-13,ORL,HOU
16863,2019-01-14,LAC,NO
16862,2019-01-14,SAC,POR
16861,2019-01-14,UTA,DET
16860,2019-01-14,SA,CHA
16859,2019-01-14,HOU,MEM
16858,2019-01-14,BKN,BOS
16853,2019-01-15,PHI,MIN
16852,2019-01-15,IND,PHO
16855,2019-01-15,MIL,MIA
16856,2019-01-15,DEN,GS
16854,2019-01-15,ATL,OKC
16857,2019-01-15,LAL,CHI
16845,2019-01-16,BOS,TOR
16846,2019-01-16,HOU,BKN
16844,2019-01-16,DET,ORL
16848,2019-01-16,DAL,SA
16849,2019-01-16,POR,CLE
16850,2019-01-16,GS,NO
16851,2019-01-16,LAC,UTA
16847,2019-01-16,MEM,MIL
16843,2019-01-17,OKC,LAL
16842,2019-01-17,DEN,CHI
16841,2019-01-17,TOR,PHO
16840,2019-01-17,IND,PHI
16839,2019-01-17,CHA,SAC
16838,2019-01-17,WAS,NY
16831,2019-01-18,BOS,MEM
16832,2019-01-18,DET,MIA
16833,2019-01-18,ORL,BKN
16834,2019-01-18,MIN,SA
16835,2019-01-18,UTA,CLE
16837,2019-01-18,POR,NO
16836,2019-01-18,LAC,GS
16821,2019-01-19,PHI,OKC
16823,2019-01-19,DET,SAC
16824,2019-01-19,IND,DAL
16822,2019-01-19,CHA,PHO
16826,2019-01-19,ATL,BOS
16827,2019-01-19,TOR,MEM
16828,2019-01-19,CHI,MIA
16829,2019-01-19,HOU,LAL
16830,2019-01-19,DEN,CLE
16825,2019-01-19,ORL,MIL
16820,2019-01-20,SA,LAC
16819,2019-01-20,MIN,PHO
16818,2019-01-20,IND,CHA
16809,2019-01-21,WAS,DET
16807,2019-01-21,NY,OKC
16808,2019-01-21,CLE,CHI
16810,2019-01-21,MIL,DAL
16811,2019-01-21,ATL,ORL
16812,2019-01-21,BKN,SAC
16813,2019-01-21,MEM,NO
16814,2019-01-21,BOS,MIA
16815,2019-01-21,PHI,HOU
16817,2019-01-21,LAL,GS
16816,2019-01-21,UTA,POR
16806,2019-01-22,PHO,MIN
16805,2019-01-22,DAL,LAC
16804,2019-01-22,OKC,POR
16803,2019-01-22,TOR,SAC
16793,2019-01-23,IND,TOR
16794,2019-01-23,BOS,CLE
16795,2019-01-23,BKN,ORL
16796,2019-01-23,MIA,LAC
16800,2019-01-23,MEM,CHA
16798,2019-01-23,PHI,SA
16799,2019-01-23,CHI,ATL
16801,2019-01-23,NO,DET
16802,2019-01-23,UTA,DEN
16797,2019-01-23,NY,HOU
16789,2019-01-24,WAS,GS
16790,2019-01-24,OKC,NO
16792,2019-01-24,LAL,MIN
16791,2019-01-24,PHO,POR
16788,2019-01-25,UTA,MIN
16780,2019-01-25,BKN,NY
16781,2019-01-25,CLE,MIA
16782,2019-01-25,CHI,LAC
16779,2019-01-25,ORL,WAS
16784,2019-01-25,MEM,SAC
16785,2019-01-25,DAL,DET
16786,2019-01-25,MIL,CHA
16787,2019-01-25,DEN,PHO
16783,2019-01-25,HOU,TOR
16778,2019-01-26,POR,ATL
16777,2019-01-26,DEN,PHI
16776,2019-01-26,BOS,GS
16775,2019-01-26,MEM,IND
16774,2019-01-26,NO,SA
16767,2019-01-27,OKC,MIL
16765,2019-01-27,CHI,CLE
16768,2019-01-27,HOU,ORL
16766,2019-01-27,LAC,SAC
16770,2019-01-27,MIN,UTA
16771,2019-01-27,SA,WAS
16772,2019-01-27,NY,MIA
16773,2019-01-27,LAL,PHO
16769,2019-01-27,DAL,TOR
16764,2019-01-28,LAC,ATL
16763,2019-01-28,MEM,DEN
16762,2019-01-28,BOS,BKN
16761,2019-01-28,IND,GS
16760,2019-01-28,CHA,NY
16753,2019-01-29,CLE,WAS
16754,2019-01-29,DET,MIL
16758,2019-01-29,SA,PHO
16756,2019-01-29,BKN,CHI
16757,2019-01-29,HOU,NO
16759,2019-01-29,LAL,PHI
16755,2019-01-29,ORL,OKC
16746,2019-01-30,MIA,CHI
16745,2019-01-30,BOS,CHA
16747,2019-01-30,NY,DAL
16748,2019-01-30,WAS,IND
16749,2019-01-30,MIN,MEM
16750,2019-01-30,NO,DEN
16752,2019-01-30,POR,UTA
16751,2019-01-30,SAC,ATL
16744,2019-01-31,LAC,LAL
16743,2019-01-31,GS,PHI
16742,2019-01-31,SA,BKN
16741,2019-01-31,TOR,MIL
16740,2019-01-31,ORL,IND
16739,2019-01-31,DET,DAL
16734,2019-02-01,CHA,MEM
16737,2019-02-01,UTA,ATL
16736,2019-02-01,MIA,OKC
16738,2019-02-01,DEN,HOU
16735,2019-02-01,NY,BOS
16725,2019-02-02,WAS,MIL
16722,2019-02-02,DET,LAC
16724,2019-02-02,ORL,BKN
16726,2019-02-02,CLE,DAL
16723,2019-02-02,CHA,CHI
16728,2019-02-02,SA,NO
16729,2019-02-02,GS,LAL
16730,2019-02-02,MIN,DEN
16731,2019-02-02,PHO,ATL
16732,2019-02-02,UTA,HOU
16727,2019-02-02,MIA,IND
16733,2019-02-02,SAC,PHI
16721,2019-02-03,TOR,LAC
16720,2019-02-03,BOS,OKC
16719,2019-02-03,NY,MEM
16713,2019-02-04,DET,DEN
16714,2019-02-04,WAS,ATL
16716,2019-02-04,NO,IND
16717,2019-02-04,PHO,HOU
16718,2019-02-04,SAC,SA
16715,2019-02-04,BKN,MIL
16712,2019-02-05,POR,MIA
16711,2019-02-05,OKC,ORL
16710,2019-02-05,MEM,MIN
16709,2019-02-05,PHI,TOR
16708,2019-02-05,NY,DET
16707,2019-02-05,IND,LAL
16706,2019-02-05,CLE,BOS
16705,2019-02-05,CHA,LAC
16698,2019-02-06,BKN,DEN
16699,2019-02-06,CHI,NO
16703,2019-02-06,SAC,HOU
16701,2019-02-06,DAL,CHA
16702,2019-02-06,UTA,PHO
16704,2019-02-06,GS,SA
16700,2019-02-06,MIL,WAS
16697,2019-02-07,POR,SA
16696,2019-02-07,OKC,MEM
16695,2019-02-07,BOS,LAL
16694,2019-02-07,ATL,TOR
16693,2019-02-07,ORL,MIN
16692,2019-02-07,IND,LAC
16684,2019-02-08,DET,NY
16685,2019-02-08,PHI,DEN
16686,2019-02-08,WAS,CLE
16689,2019-02-08,PHO,GS
16688,2019-02-08,DAL,MIL
16690,2019-02-08,NO,MIN
16691,2019-02-08,SAC,MIA
16687,2019-02-08,BKN,CHI
16675,2019-02-09,UTA,SA
16676,2019-02-09,IND,CLE
16678,2019-02-09,NY,TOR
16677,2019-02-09,ATL,CHA
16680,2019-02-09,CHI,WAS
16683,2019-02-09,MIL,ORL
16679,2019-02-09,BOS,LAC
16681,2019-02-09,MEM,NO
16682,2019-02-09,HOU,OKC
16674,2019-02-10,GS,MIA
16673,2019-02-10,ATL,ORL
16672,2019-02-10,SAC,PHO
16671,2019-02-10,PHI,LAL
16670,2019-02-10,DAL,POR
16661,2019-02-11,CLE,NY
16662,2019-02-11,DET,WAS
16663,2019-02-11,IND,CHA
16666,2019-02-11,HOU,DAL
16665,2019-02-11,CHI,MIL
16667,2019-02-11,MIN,LAC
16668,2019-02-11,OKC,POR
16669,2019-02-11,DEN,MIA
16664,2019-02-11,TOR,BKN
16656,2019-02-12,ATL,LAL
16659,2019-02-12,NO,ORL
16658,2019-02-12,MEM,SA
16657,2019-02-12,PHI,BOS
16660,2019-02-12,GS,UTA
16655,2019-02-13,LAC,PHO
16654,2019-02-13,POR,GS
16653,2019-02-13,DEN,SAC
16652,2019-02-13,DAL,MIA
16651,2019-02-13,MIN,HOU
16650,2019-02-13,CHI,MEM
16649,2019-02-13,TOR,WAS
16648,2019-02-13,NY,PHI
16647,2019-02-13,BOS,DET
16646,2019-02-13,IND,MIL
16645,2019-02-13,CLE,BKN
16642,2019-02-14,ORL,CHA
16643,2019-02-14,ATL,NY
16644,2019-02-14,NO,OKC
16641,2019-02-21,LAL,HOU
16640,2019-02-21,GS,SAC
16639,2019-02-21,MIL,BOS
16638,2019-02-21,BKN,POR
16637,2019-02-21,PHI,MIA
16636,2019-02-21,CLE,PHO
16627,2019-02-22,CHA,WAS
16628,2019-02-22,IND,NO
16629,2019-02-22,ORL,CHI
16631,2019-02-22,ATL,DET
16632,2019-02-22,NY,MIN
16633,2019-02-22,MEM,LAC
16634,2019-02-22,DAL,DEN
16635,2019-02-22,OKC,UTA
16630,2019-02-22,TOR,SA
16618,2019-02-23,CLE,MEM
16615,2019-02-23,PHI,POR
16616,2019-02-23,ATL,PHO
16617,2019-02-23,CHA,BKN
16619,2019-02-23,WAS,IND
16624,2019-02-23,MIL,MIN
16621,2019-02-23,MIA,DET
16622,2019-02-23,CHI,BOS
16623,2019-02-23,OKC,SAC
16625,2019-02-23,GS,HOU
16626,2019-02-23,UTA,DAL
16620,2019-02-23,NO,LAL
16614,2019-02-24,NY,SA
16613,2019-02-24,DEN,LAC
16612,2019-02-24,TOR,ORL
16604,2019-02-25,BKN,SA
16602,2019-02-25,CLE,POR
16603,2019-02-25,DET,IND
16605,2019-02-25,MIA,PHO
16601,2019-02-25,CHA,GS
16607,2019-02-25,HOU,ATL
16606,2019-02-25,CHI,MIL
16610,2019-02-25,NO,PHI
16611,2019-02-25,LAC,DAL
16609,2019-02-25,MIN,SAC
16608,2019-02-25,MEM,LAL
16600,2019-02-26,DEN,OKC
16598,2019-02-26,NY,ORL
16599,2019-02-26,TOR,BOS
16597,2019-02-27,LAL,NO
16588,2019-02-27,ATL,MIN
16589,2019-02-27,BKN,WAS
16590,2019-02-27,MIA,GS
16587,2019-02-27,CHA,HOU
16592,2019-02-27,MEM,CHI
16593,2019-02-27,SA,DET
16594,2019-02-27,DAL,IND
16595,2019-02-27,UTA,LAC
16596,2019-02-27,SAC,MIL
16591,2019-02-27,BOS,POR
16586,2019-02-28,DEN,UTA
16585,2019-02-28,OKC,PHI
16584,2019-02-28,HOU,MIA
16583,2019-02-28,NY,CLE
16582,2019-02-28,ORL,GS
16581,2019-02-28,IND,MIN
16574,2019-03-01,ATL,CHI
16575,2019-03-01,BKN,CHA
16579,2019-03-01,SAC,LAC
16577,2019-03-01,BOS,WAS
16578,2019-03-01,PHO,NO
16576,2019-03-01,TOR,POR
16580,2019-03-01,LAL,MIL
16573,2019-03-02,UTA,MIL
16572,2019-03-02,PHO,LAL
16571,2019-03-02,DEN,NO
16570,2019-03-02,SA,OKC
16569,2019-03-02,DAL,MEM
16568,2019-03-02,PHI,GS
16567,2019-03-02,MIA,BKN
16566,2019-03-02,IND,ORL
16565,2019-03-02,CLE,DET
16559,2019-03-03,CHI,ATL
16557,2019-03-03,CHA,POR
16558,2019-03-03,BOS,HOU
16560,2019-03-03,LAC,NY
16562,2019-03-03,DET,TOR
16563,2019-03-03,WAS,MIN
16564,2019-03-03,OKC,MEM
16561,2019-03-03,CLE,ORL
16556,2019-03-04,LAL,LAC
16555,2019-03-04,SAC,NY
16554,2019-03-04,UTA,NO
16553,2019-03-04,PHO,MIL
16552,2019-03-04,SA,DEN
16551,2019-03-04,MIA,ATL
16550,2019-03-04,BKN,DAL
16544,2019-03-05,IND,CHI
16545,2019-03-05,PHI,ORL
16548,2019-03-05,MIN,OKC
16547,2019-03-05,MEM,POR
16549,2019-03-05,GS,BOS
16546,2019-03-05,TOR,HOU
16534,2019-03-06,CHA,MIA
16535,2019-03-06,DET,MIN
16536,2019-03-06,WAS,DAL
16537,2019-03-06,ATL,SA
16539,2019-03-06,CHI,PHI
16540,2019-03-06,NO,UTA
16541,2019-03-06,PHO,NY
16542,2019-03-06,SAC,BOS
16543,2019-03-06,LAL,DEN
16538,2019-03-06,BKN,CLE
16533,2019-03-07,POR,OKC
16532,2019-03-07,MIL,IND
16523,2019-03-08,CHA,WAS
16524,2019-03-08,ORL,DAL
16525,2019-03-08,MIA,CLE
16528,2019-03-08,MEM,UTA
16527,2019-03-08,HOU,PHI
16529,2019-03-08,NO,TOR
16530,2019-03-08,GS,DEN
16531,2019-03-08,LAC,OKC
16526,2019-03-08,CHI,DET
16517,2019-03-09,NY,SAC
16518,2019-03-09,ATL,BKN
16520,2019-03-09,LAL,BOS
16521,2019-03-09,MIL,CHA
16522,2019-03-09,POR,PHO
16519,2019-03-09,MIN,WAS
16509,2019-03-10,MIA,TOR
16510,2019-03-10,PHI,IND
16511,2019-03-10,ATL,NO
16508,2019-03-10,DET,CHI
16513,2019-03-10,DAL,HOU
16514,2019-03-10,MIN,NY
16515,2019-03-10,SA,MIL
16516,2019-03-10,GS,PHO
16512,2019-03-10,MEM,ORL
16507,2019-03-11,LAC,BOS
16506,2019-03-11,UTA,OKC
16505,2019-03-11,HOU,CHA
16504,2019-03-11,BKN,DET
16503,2019-03-11,WAS,SAC
16502,2019-03-11,CLE,TOR
16495,2019-03-12,IND,NY
16496,2019-03-12,PHI,CLE
16499,2019-03-12,DAL,SA
16498,2019-03-12,NO,MIL
16501,2019-03-12,LAC,POR
16497,2019-03-12,CHI,LAL
16500,2019-03-12,DEN,MIN
16494,2019-03-13,PHO,UTA
16493,2019-03-13,HOU,GS
16492,2019-03-13,ATL,MEM
16491,2019-03-13,MIA,DET
16490,2019-03-13,OKC,BKN
16489,2019-03-13,WAS,ORL
16483,2019-03-14,IND,OKC
16484,2019-03-14,ORL,CLE
16488,2019-03-14,DEN,DAL
16486,2019-03-14,TOR,LAL
16487,2019-03-14,UTA,MIN
16485,2019-03-14,BOS,SAC
16476,2019-03-15,PHI,SAC
16477,2019-03-15,WAS,CHA
16475,2019-03-15,DET,LAL
16479,2019-03-15,HOU,PHO
16480,2019-03-15,NO,POR
16481,2019-03-15,SA,NY
16478,2019-03-15,MIA,MIL
16482,2019-03-15,LAC,CHI
16474,2019-03-16,UTA,BKN
16473,2019-03-16,DEN,IND
16472,2019-03-16,SA,POR
16471,2019-03-16,OKC,GS
16470,2019-03-16,DAL,CLE
16469,2019-03-16,NO,PHO
16468,2019-03-16,WAS,MEM
16467,2019-03-16,BOS,ATL
16459,2019-03-17,NY,LAL
16460,2019-03-17,MIA,CHA
16461,2019-03-17,MIL,PHI
16466,2019-03-17,LAC,BKN
16463,2019-03-17,ORL,ATL
16464,2019-03-17,SAC,CHI
16465,2019-03-17,HOU,MIN
16462,2019-03-17,DET,TOR
16450,2019-03-18,CLE,DET
16451,2019-03-18,WAS,UTA
16452,2019-03-18,BOS,DEN
16455,2019-03-18,SA,GS
16454,2019-03-18,OKC,MIA
16456,2019-03-18,DAL,NO
16457,2019-03-18,PHO,CHI
16458,2019-03-18,POR,IND
16453,2019-03-18,TOR,NY
16449,2019-03-19,LAC,IND
16448,2019-03-19,SAC,BKN
16447,2019-03-19,MIN,GS
16446,2019-03-19,MIL,LAL
16445,2019-03-19,ATL,HOU
16444,2019-03-19,CHA,PHI
16435,2019-03-20,CLE,MIL
16436,2019-03-20,ORL,NO
16437,2019-03-20,PHI,BOS
16442,2019-03-20,OKC,TOR
16439,2019-03-20,CHI,WAS
16440,2019-03-20,MEM,HOU
16441,2019-03-20,SA,MIA
16443,2019-03-20,POR,DAL
16438,2019-03-20,NY,UTA
16430,2019-03-21,WAS,DEN
16429,2019-03-21,CHA,MIN
16432,2019-03-21,PHO,DET
16433,2019-03-21,SAC,DAL
16431,2019-03-21,ATL,UTA
16434,2019-03-21,GS,IND
16428,2019-03-22,LAL,BKN
16427,2019-03-22,MIL,MIA
16426,2019-03-22,HOU,SA
16425,2019-03-22,TOR,OKC
16424,2019-03-22,NY,DEN
16423,2019-03-22,CLE,LAC
16422,2019-03-22,ORL,MEM
16414,2019-03-23,CHA,BOS
16415,2019-03-23,WAS,MIA
16416,2019-03-23,ATL,PHI
16420,2019-03-23,POR,DET
16418,2019-03-23,MEM,MIN
16419,2019-03-23,GS,DAL
16421,2019-03-23,SAC,PHO
16417,2019-03-23,CHI,UTA
16407,2019-03-24,MIL,CLE
16408,2019-03-24,IND,DEN
16406,2019-03-24,NY,LAC
16410,2019-03-24,NO,HOU
16411,2019-03-24,BOS,SA
16413,2019-03-24,LAL,SAC
16412,2019-03-24,GS,DET
16409,2019-03-24,TOR,CHA
16405,2019-03-25,POR,BKN
16404,2019-03-25,UTA,PHO
16403,2019-03-25,MEM,OKC
16402,2019-03-25,ORL,PHI
16392,2019-03-26,CHA,SA
16393,2019-03-26,CLE,BOS
16394,2019-03-26,MIA,ORL
16395,2019-03-26,TOR,CHI
16397,2019-03-26,MIN,LAC
16398,2019-03-26,NO,ATL
16399,2019-03-26,DAL,SAC
16400,2019-03-26,DEN,DET
16401,2019-03-26,LAL,WAS
16396,2019-03-26,MIL,HOU
16391,2019-03-27,UTA,LAL
16390,2019-03-27,PHO,WAS
16389,2019-03-27,OKC,IND
16388,2019-03-27,MEM,GS
16387,2019-03-27,CHI,POR
16380,2019-03-28,PHI,BKN
16379,2019-03-28,DET,ORL
16381,2019-03-28,MIA,DAL
16384,2019-03-28,MIL,LAC
16383,2019-03-28,HOU,DEN
16385,2019-03-28,NO,SAC
16382,2019-03-28,NY,TOR
16386,2019-03-28,SA,CLE
16377,2019-03-29,UTA,WAS
16376,2019-03-29,OKC,DEN
16375,2019-03-29,MIN,GS
16374,2019-03-29,ATL,POR
16373,2019-03-29,BOS,IND
16378,2019-03-29,LAL,CHA
16364,2019-03-30,LAC,CLE
16365,2019-03-30,BKN,BOS
16366,2019-03-30,HOU,SAC
16369,2019-03-30,NY,MIA
16368,2019-03-30,IND,ORL
16371,2019-03-30,MIN,PHI
16372,2019-03-30,PHO,MEM
16367,2019-03-30,DET,POR
16370,2019-03-30,CHI,TOR
16358,2019-03-31,OKC,DAL
16357,2019-03-31,ATL,MIL
16359,2019-03-31,NO,LAL
16361,2019-03-31,DEN,WAS
16362,2019-03-31,GS,CHA
16363,2019-03-31,LAC,MEM
16360,2019-03-31,SA,SAC
16349,2019-04-01,BOS,MIA
16350,2019-04-01,BKN,MIL
16351,2019-04-01,NY,CHI
16348,2019-04-01,IND,DET
16353,2019-04-01,MIN,POR
16354,2019-04-01,DAL,PHI
16355,2019-04-01,UTA,CHA
16356,2019-04-01,PHO,CLE
16352,2019-04-01,TOR,ORL
16347,2019-04-02,GS,DEN
16346,2019-04-02,SAC,HOU
16345,2019-04-02,SA,ATL
16344,2019-04-02,OKC,LAL
16335,2019-04-03,ATL,PHI
16332,2019-04-03,DET,IND
16333,2019-04-03,ORL,NY
16334,2019-04-03,WAS,CHI
16336,2019-04-03,BKN,TOR
16342,2019-04-03,POR,MEM
16338,2019-04-03,NO,CHA
16343,2019-04-03,LAC,HOU
16341,2019-04-03,PHO,UTA
16337,2019-04-03,MIA,BOS
16340,2019-04-03,DEN,SA
16339,2019-04-03,DAL,MIN
16331,2019-04-04,LAL,GS
16330,2019-04-04,SAC,CLE
16329,2019-04-04,PHI,MIL
16328,2019-04-05,LAC,LAL
16327,2019-04-05,GS,CLE
16326,2019-04-05,DEN,POR
16325,2019-04-05,PHO,NO
16324,2019-04-05,UTA,SAC
16322,2019-04-05,OKC,DET
16321,2019-04-05,MIN,MIA
16320,2019-04-05,HOU,NY
16319,2019-04-05,IND,BOS
16318,2019-04-05,WAS,SA
16317,2019-04-05,ORL,ATL
16316,2019-04-05,CHA,TOR
16323,2019-04-05,DAL,MEM
16315,2019-04-06,CHI,PHI
16314,2019-04-06,MIL,BKN
16312,2019-04-07,SAC,NO
16300,2019-04-07,TOR,MIA
16301,2019-04-07,CLE,SA
16302,2019-04-07,MIN,OKC
16304,2019-04-07,IND,BKN
16305,2019-04-07,MEM,DAL
16303,2019-04-07,DET,CHA
16307,2019-04-07,MIL,ATL
16308,2019-04-07,BOS,ORL
16309,2019-04-07,NY,WAS
16310,2019-04-07,GS,LAC
16311,2019-04-07,POR,DEN
16306,2019-04-07,HOU,PHO
16313,2019-04-07,LAL,UTA
16292,2019-04-09,MIA,PHI
16289,2019-04-09,CLE,CHA
16290,2019-04-09,DET,MEM
16291,2019-04-09,WAS,BOS
16294,2019-04-09,MIN,TOR
16295,2019-04-09,NO,GS
16296,2019-04-09,DAL,PHO
16297,2019-04-09,UTA,DEN
16298,2019-04-09,OKC,HOU
16293,2019-04-09,CHI,NY
16299,2019-04-09,LAL,POR
16278,2019-04-10,ATL,IND
16279,2019-04-10,BKN,MIA
16280,2019-04-10,CHA,ORL
16281,2019-04-10,NY,DET
16282,2019-04-10,PHI,CHI
16284,2019-04-10,MIL,OKC
16285,2019-04-10,SA,DAL
16286,2019-04-10,DEN,MIN
16287,2019-04-10,LAC,UTA
16288,2019-04-10,POR,SAC
16283,2019-04-10,MEM,GS
16277,2019-04-13,DEN,SA
16276,2019-04-13,GS,LAC
16275,2019-04-13,TOR,ORL
16274,2019-04-13,PHI,BKN
16270,2019-04-14,BOS,IND
16273,2019-04-14,HOU,UTA
16271,2019-04-14,POR,OKC
16272,2019-04-14,MIL,DET
16269,2019-04-15,GS,LAC
16268,2019-04-15,PHI,BKN
16267,2019-04-16,POR,OKC
16266,2019-04-16,DEN,SA
16265,2019-04-16,TOR,ORL
16264,2019-04-17,HOU,UTA
16263,2019-04-17,MIL,DET
16262,2019-04-17,BOS,IND
16261,2019-04-18,LAC,GS
16260,2019-04-18,SA,DEN
16259,2019-04-18,BKN,PHI
16258,2019-04-19,OKC,POR
16257,2019-04-19,IND,BOS
16256,2019-04-19,ORL,TOR
16252,2019-04-20,BKN,PHI
16254,2019-04-20,DET,MIL
16253,2019-04-20,SA,DEN
16255,2019-04-20,UTA,HOU
16248,2019-04-21,IND,BOS
16251,2019-04-21,OKC,POR
16249,2019-04-21,LAC,GS
16250,2019-04-21,ORL,TOR
16247,2019-04-22,UTA,HOU
16246,2019-04-22,DET,MIL
16245,2019-04-23,POR,OKC
16244,2019-04-23,DEN,SA
16243,2019-04-23,PHI,BKN
16242,2019-04-23,TOR,ORL
16241,2019-04-24,GS,LAC
16240,2019-04-24,HOU,UTA
16239,2019-04-25,SA,DEN
16238,2019-04-26,LAC,GS
16237,2019-04-27,DEN,SA
16236,2019-04-27,TOR,PHI
16234,2019-04-28,MIL,BOS
16235,2019-04-28,GS,HOU
16233,2019-04-29,DEN,POR
16232,2019-04-29,TOR,PHI
16231,2019-04-30,GS,HOU
16230,2019-04-30,MIL,BOS
16229,2019-05-01,DEN,POR
16228,2019-05-02,PHI,TOR
16227,2019-05-03,POR,DEN
16226,2019-05-03,BOS,MIL
16225,2019-05-04,HOU,GS
16224,2019-05-05,POR,DEN
16223,2019-05-05,PHI,TOR
16222,2019-05-06,HOU,GS
16221,2019-05-06,BOS,MIL
16220,2019-05-07,DEN,POR
16219,2019-05-07,TOR,PHI
16218,2019-05-08,GS,HOU
16217,2019-05-08,MIL,BOS
16215,2019-05-09,PHI,TOR
16216,2019-05-09,POR,DEN
16214,2019-05-10,HOU,GS
16213,2019-05-12,TOR,PHI
16212,2019-05-12,DEN,POR
16211,2019-05-14,GS,POR
16210,2019-05-15,MIL,TOR
16209,2019-05-16,GS,POR
16208,2019-05-17,MIL,TOR
16207,2019-05-18,POR,GS
16206,2019-05-19,TOR,MIL
16205,2019-05-20,POR,GS
16204,2019-05-21,TOR,MIL
16203,2019-05-23,MIL,TOR
16202,2019-05-25,TOR,MIL
16201,2019-05-30,TOR,GS
16200,2019-06-02,TOR,GS
16199,2019-06-05,GS,TOR
16198,2019-06-07,GS,TOR
16197,2019-06-10,TOR,GS
16196,2019-06-13,GS,TOR
16195,2019-10-04,SAC,IND
16194,2019-10-04,LAC,HOU
16192,2019-10-05,GS,LAL
16193,2019-10-05,SA,ORL
16191,2019-10-05,IND,SAC
16190,2019-10-06,BOS,CHA
16187,2019-10-07,WAS,NY
16186,2019-10-07,DET,ORL
16189,2019-10-07,CHI,MIL
16188,2019-10-07,ATL,NO
16185,2019-10-08,POR,DEN
16184,2019-10-08,PHO,MIN
16183,2019-10-08,OKC,DAL
16181,2019-10-08,TOR,HOU
16182,2019-10-08,MIA,SA
16180,2019-10-09,MIL,UTA
16179,2019-10-09,CHI,NO
16178,2019-10-09,CHA,MIA
16177,2019-10-09,ATL,ORL
16176,2019-10-09,DET,DAL
16171,2019-10-10,HOU,TOR
16174,2019-10-10,GS,MIN
16173,2019-10-10,SAC,PHO
16172,2019-10-10,LAL,BKN
16175,2019-10-10,LAC,DEN
16169,2019-10-11,NO,UTA
16168,2019-10-11,NY,WAS
16167,2019-10-11,CHA,PHI
16166,2019-10-11,ORL,BOS
16165,2019-10-11,IND,CHI
16164,2019-10-11,DET,CLE
16170,2019-10-11,DAL,MIL
16163,2019-10-12,POR,PHO
16162,2019-10-12,BKN,LAL
16161,2019-10-13,WAS,MIL
16160,2019-10-13,TOR,CHI
16159,2019-10-13,ORL,PHI
16158,2019-10-13,SA,NO
16157,2019-10-13,BOS,CLE
16152,2019-10-14,MEM,CHA
16151,2019-10-14,MIA,ATL
16154,2019-10-14,UTA,SAC
16155,2019-10-14,PHO,DEN
16153,2019-10-14,DAL,OKC
16156,2019-10-14,LAL,GS
16149,2019-10-15,IND,MIN
16150,2019-10-15,PHI,DET
16148,2019-10-15,CLE,BOS
16147,2019-10-16,LAL,GS
16146,2019-10-16,UTA,POR
16145,2019-10-16,OKC,MEM
16144,2019-10-16,HOU,SA
16143,2019-10-16,NY,ATL
16142,2019-10-16,CHA,DET
16137,2019-10-17,ORL,MIA
16138,2019-10-17,CHI,ATL
16140,2019-10-17,DEN,POR
16139,2019-10-17,MIL,MIN
16141,2019-10-17,LAC,DAL
16136,2019-10-18,GS,LAL
16135,2019-10-18,SA,MEM
16134,2019-10-18,NY,NO
16133,2019-10-18,MIA,HOU
16132,2019-10-18,BKN,TOR
16131,2019-10-18,PHI,WAS
16130,2019-10-22,LAC,LAL
16129,2019-10-22,TOR,NO
16127,2019-10-23,PHO,SAC
16128,2019-10-23,POR,DEN
16118,2019-10-23,CHA,CHI
16120,2019-10-23,ORL,CLE
16121,2019-10-23,BKN,MIN
16119,2019-10-23,IND,DET
16123,2019-10-23,PHI,BOS
16124,2019-10-23,DAL,WAS
16125,2019-10-23,SA,NY
16126,2019-10-23,UTA,OKC
16122,2019-10-23,MIA,MEM
16117,2019-10-24,GS,LAC
16116,2019-10-24,HOU,MIL
16115,2019-10-24,DET,ATL
